,plotID,year,month,day,crop1Name,crop2Name,crop3Name,crop1Variety,crop2Variety,crop3Variety,seedTreatment1Bool,seedTreatment2Bool,seedTreatment3Bool,sowingReason,crop1SowingDensity,crop2SowingDensity,crop3SowingDensity,crop1SowingDepth,crop2SowingDepth,crop3SowingDepth,sowingTimelinessDescription,comments,site,activity_type,date,costs_activity_dollars,costs_product_applied_dollars,revenue_crops_dollars,harvestOutcome,harvestReason,crop1Yield,crop2Yield,crop3Yield,terminationState,name,unitsAppliedKgOrLitres,appliedAmount,targetPest
2944,KINNABULLA_S5_P1212_R3,2023,7,10,,,,,,,,,,,,,,,,,,"0.12L/ha applied to all crop types to control the movement of pests back into pulse crops, could also more intro cereal crops and cause damage, 1-4 node. lucerne flea targeting vetch and lentil.",kinnabulla,pesticide,2023-07-10,11.0,4.32,0.0,,,,,,,Le-mat,L,0.12,insects
2945,KINNABULLA_S5_P1212_R3,2023,7,26,,,,,,,,,,,,,,,,,,"0.18L/ha applied to grass weed control, targeting brome grass & ryegrass, 2-4 node (+2% Liase = liquid adjuvant) (+0.5% Uptake = wetting agent)",kinnabulla,herbicide,2023-07-26,11.0,24.3,0.0,,,,,,,Factor,L,0.18,
2946,KINNABULLA_S5_P1212_R3,2023,7,26,,,,,,,,,,,,,,,,,,"grass weed control, targeting brome grass & ryegrass, 2-4 node",kinnabulla,herbicide,2023-07-26,11.0,3.3,0.0,,,,,,,Haloxyfop,L,0.075,
2947,KINNABULLA_S5_P1212_R3,2023,7,26,,,,,,,,,,,,,,,,,,"grass weed control, targeting brome grass & ryegrass, 2-4 node",kinnabulla,herbicide,2023-07-26,11.0,10.25,0.0,,,,,,,Clethodim 360,L,0.5,
2948,KINNABULLA_S5_P1212_R3,2023,8,2,,,,,,,,,,,,,,,,,,0.5L/ha applied to lentils and vetch (canopy closure) - botrytis and ascochyta,kinnabulla,fungicide,2023-08-02,11.0,27.25,0.0,,,,,,,Aviator Xpro,L,0.5,
2949,KINNABULLA_S5_P1212_R3,2023,10,9,,,,,,,,,,,,,,,,,,0.3L/ha applied in pulses to control grubs - podding,kinnabulla,pesticide,2023-10-09,11.0,2.952,0.0,,,,,,,Sumi-alpha flex,L,0.3,faw
2950,KINNABULLA_S5_P1212_R3,2023,11,17,,,,,,,,,,,,,,,,,,"3L/ha applied to desiccate for late season weed control, bring all crop types in together for harvest (+0.16% BS1000 = wetting agent)",kinnabulla,herbicide,2023-11-17,11.0,45.0,0.0,,,,,,,Diquat,L,3.0,
2951,KINNABULLA_S5_P1212_R3,2023,12,7,lentil,,,,,,,,,,,,,,,,,,kinnabulla,termination,2023-12-07,80.0,0.0,961.35,success,sale,1479.0,,,stubble,,,,
2952,KINNABULLA_S5_P1212_R3,2023,12,14,,,,,,,,,,,,,,,,,,0.4L/ha applied overall site knockdown to control summer weeds (+2% Liase =  liquid adjuvant),kinnabulla,herbicide,2023-12-14,11.0,3.38,0.0,,,,,,,Ester,L,0.4,
2953,KINNABULLA_S5_P1212_R3,2023,12,14,,,,,,,,,,,,,,,,,,2.5L/ha applied overall site knockdown to control summer weeds,kinnabulla,herbicide,2023-12-14,11.0,11.25,0.0,,,,,,,Glyphosate,L,2.5,
2954,KINNABULLA_S5_P1212_R3,2024,1,18,,,,,,,,,,,,,,,,,,"2.5L/ha applied overall site knockdown to control summer weeds (heliotrope and odd thistle), vol. crop (wheat, barley, canola, radish, lentil)",kinnabulla,herbicide,2024-01-18,11.0,11.25,0.0,,,,,,,Glyphosate,L,2.5,
2955,KINNABULLA_S5_P2121_R1,2023,5,23,,,,,,,,,,,,,,,,,,1.5L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,12.0,0.0,,,,,,,Trifluralin,L,1.5,
2956,KINNABULLA_S5_P2121_R1,2023,5,23,,,,,,,,,,,,,,,,,,2L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,34.0,0.0,,,,,,,Avadex,L,2.0,
2957,KINNABULLA_S5_P2121_R1,2023,5,23,,,,,,,,,,,,,,,,,,3L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,13.5,0.0,,,,,,,Glyphosate 450,L,3.0,
2958,KINNABULLA_S5_P2121_R1,2023,5,23,,,,,,,,,,,,,,,,,,"60kg/ha applied at sowing (W, B, L)",kinnabulla,fertiliser,2023-05-23,8.5,38.4,0.0,,,,,,,Granulock SZ,kg,60.0,
2959,KINNABULLA_S5_P2121_R1,2023,5,23,barley,,,maximus,,,True,,,sale,130.0,,,30.0,,,On-time,,kinnabulla,sowing,2023-05-23,50.0,0.0,0.0,,,,,,,,,,
2960,KINNABULLA_S5_P2121_R1,2023,6,21,,,,,,,,,,,,,,,,,,237kg/ha top dressing - Barley D5,kinnabulla,fertiliser,2023-06-21,8.5,118.5,0.0,,,,,,,Urea,kg,237.0,
2961,KINNABULLA_S5_P2121_R1,2023,7,10,,,,,,,,,,,,,,,,,,"0.12L/ha applied to all crop types to control the movement of pests back into pulse crops, could also more intro cereal crops and cause damage, 1-4 node. lucerne flea targeting vetch and lentil.",kinnabulla,pesticide,2023-07-10,11.0,4.32,0.0,,,,,,,Le-mat,L,0.12,insects
2962,KINNABULLA_S5_P2121_R1,2023,7,26,,,,,,,,,,,,,,,,,,"0.025L/ha applied to broadleaf weed control, targeting broadleaf weeds and vol lentils, GS13 (+0.5% uptake = wetting agent)
 *note - spray damage in wheat treatments",kinnabulla,herbicide,2023-07-26,11.0,12.25,0.0,,,,,,,Paradigm,L,0.025,
2963,KINNABULLA_S5_P2121_R1,2023,7,26,,,,,,,,,,,,,,,,,,"0.5L/ha applied to broadleaf weed control, targeting broadleaf weeds and vol lentils, GS13.
 *note - spray damage in wheat treatments",kinnabulla,herbicide,2023-07-26,11.0,4.07,0.0,,,,,,,MCPA LVE,L,0.5,
2964,KINNABULLA_S5_P2121_R1,2023,11,17,,,,,,,,,,,,,,,,,,"3L/ha applied to desiccate for late season weed control, bring all crop types in together for harvest (+0.16% BS1000 = wetting agent)",kinnabulla,herbicide,2023-11-17,11.0,45.0,0.0,,,,,,,Diquat,L,3.0,
2965,KINNABULLA_S5_P2121_R1,2023,12,9,barley,,,,,,,,,,,,,,,,,,kinnabulla,termination,2023-12-09,80.0,0.0,1448.28,success,sale,4860.0,,,stubble,,,,
2966,KINNABULLA_S5_P2121_R1,2023,12,14,,,,,,,,,,,,,,,,,,0.4L/ha applied overall site knockdown to control summer weeds (+2% Liase =  liquid adjuvant),kinnabulla,herbicide,2023-12-14,11.0,3.38,0.0,,,,,,,Ester,L,0.4,
2967,KINNABULLA_S5_P2121_R1,2023,12,14,,,,,,,,,,,,,,,,,,2.5L/ha applied overall site knockdown to control summer weeds,kinnabulla,herbicide,2023-12-14,11.0,11.25,0.0,,,,,,,Glyphosate,L,2.5,
2968,KINNABULLA_S5_P2121_R1,2024,1,18,,,,,,,,,,,,,,,,,,"2.5L/ha applied overall site knockdown to control summer weeds (heliotrope and odd thistle), vol. crop (wheat, barley, canola, radish, lentil)",kinnabulla,herbicide,2024-01-18,11.0,11.25,0.0,,,,,,,Glyphosate,L,2.5,
2969,KINNABULLA_S5_P2121_R2,2023,5,23,,,,,,,,,,,,,,,,,,1.5L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,12.0,0.0,,,,,,,Trifluralin,L,1.5,
2970,KINNABULLA_S5_P2121_R2,2023,5,23,,,,,,,,,,,,,,,,,,2L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,34.0,0.0,,,,,,,Avadex,L,2.0,
2971,KINNABULLA_S5_P2121_R2,2023,5,23,,,,,,,,,,,,,,,,,,3L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,13.5,0.0,,,,,,,Glyphosate 450,L,3.0,
2972,KINNABULLA_S5_P2121_R2,2023,5,23,,,,,,,,,,,,,,,,,,"60kg/ha applied at sowing (W, B, L)",kinnabulla,fertiliser,2023-05-23,8.5,38.4,0.0,,,,,,,Granulock SZ,kg,60.0,
2973,KINNABULLA_S5_P2121_R2,2023,5,23,barley,,,maximus,,,True,,,sale,130.0,,,30.0,,,On-time,,kinnabulla,sowing,2023-05-23,50.0,0.0,0.0,,,,,,,,,,
2974,KINNABULLA_S5_P2121_R2,2023,6,21,,,,,,,,,,,,,,,,,,237kg/ha top dressing - Barley D5,kinnabulla,fertiliser,2023-06-21,8.5,118.5,0.0,,,,,,,Urea,kg,237.0,
2975,KINNABULLA_S5_P2121_R2,2023,7,10,,,,,,,,,,,,,,,,,,"0.12L/ha applied to all crop types to control the movement of pests back into pulse crops, could also more intro cereal crops and cause damage, 1-4 node. lucerne flea targeting vetch and lentil.",kinnabulla,pesticide,2023-07-10,11.0,4.32,0.0,,,,,,,Le-mat,L,0.12,insects
2976,KINNABULLA_S5_P2121_R2,2023,7,26,,,,,,,,,,,,,,,,,,"0.025L/ha applied to broadleaf weed control, targeting broadleaf weeds and vol lentils, GS13 (+0.5% uptake = wetting agent)
 *note - spray damage in wheat treatments",kinnabulla,herbicide,2023-07-26,11.0,12.25,0.0,,,,,,,Paradigm,L,0.025,
2977,KINNABULLA_S5_P2121_R2,2023,7,26,,,,,,,,,,,,,,,,,,"0.5L/ha applied to broadleaf weed control, targeting broadleaf weeds and vol lentils, GS13.
 *note - spray damage in wheat treatments",kinnabulla,herbicide,2023-07-26,11.0,4.07,0.0,,,,,,,MCPA LVE,L,0.5,
2978,KINNABULLA_S5_P2121_R2,2023,11,17,,,,,,,,,,,,,,,,,,"3L/ha applied to desiccate for late season weed control, bring all crop types in together for harvest (+0.16% BS1000 = wetting agent)",kinnabulla,herbicide,2023-11-17,11.0,45.0,0.0,,,,,,,Diquat,L,3.0,
2979,KINNABULLA_S5_P2121_R2,2023,12,9,barley,,,,,,,,,,,,,,,,,,kinnabulla,termination,2023-12-09,80.0,0.0,1351.4299999999998,success,sale,4535.0,,,stubble,,,,
2980,KINNABULLA_S5_P2121_R2,2023,12,14,,,,,,,,,,,,,,,,,,0.4L/ha applied overall site knockdown to control summer weeds (+2% Liase =  liquid adjuvant),kinnabulla,herbicide,2023-12-14,11.0,3.38,0.0,,,,,,,Ester,L,0.4,
2981,KINNABULLA_S5_P2121_R2,2023,12,14,,,,,,,,,,,,,,,,,,2.5L/ha applied overall site knockdown to control summer weeds,kinnabulla,herbicide,2023-12-14,11.0,11.25,0.0,,,,,,,Glyphosate,L,2.5,
2982,KINNABULLA_S5_P2121_R2,2024,1,18,,,,,,,,,,,,,,,,,,"2.5L/ha applied overall site knockdown to control summer weeds (heliotrope and odd thistle), vol. crop (wheat, barley, canola, radish, lentil)",kinnabulla,herbicide,2024-01-18,11.0,11.25,0.0,,,,,,,Glyphosate,L,2.5,
2983,KINNABULLA_S5_P2121_R3,2023,5,23,,,,,,,,,,,,,,,,,,1.5L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,12.0,0.0,,,,,,,Trifluralin,L,1.5,
2984,KINNABULLA_S5_P2121_R3,2023,5,23,,,,,,,,,,,,,,,,,,2L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,34.0,0.0,,,,,,,Avadex,L,2.0,
2985,KINNABULLA_S5_P2121_R3,2023,5,23,,,,,,,,,,,,,,,,,,3L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,13.5,0.0,,,,,,,Glyphosate 450,L,3.0,
2986,KINNABULLA_S5_P2121_R3,2023,5,23,,,,,,,,,,,,,,,,,,"60kg/ha applied at sowing (W, B, L)",kinnabulla,fertiliser,2023-05-23,8.5,38.4,0.0,,,,,,,Granulock SZ,kg,60.0,
2987,KINNABULLA_S5_P2121_R3,2023,5,23,barley,,,maximus,,,True,,,sale,130.0,,,30.0,,,On-time,,kinnabulla,sowing,2023-05-23,50.0,0.0,0.0,,,,,,,,,,
2988,KINNABULLA_S5_P2121_R3,2023,6,21,,,,,,,,,,,,,,,,,,237kg/ha top dressing - Barley D5,kinnabulla,fertiliser,2023-06-21,8.5,118.5,0.0,,,,,,,Urea,kg,237.0,
2989,KINNABULLA_S5_P2121_R3,2023,7,10,,,,,,,,,,,,,,,,,,"0.12L/ha applied to all crop types to control the movement of pests back into pulse crops, could also more intro cereal crops and cause damage, 1-4 node. lucerne flea targeting vetch and lentil.",kinnabulla,pesticide,2023-07-10,11.0,4.32,0.0,,,,,,,Le-mat,L,0.12,insects
2990,KINNABULLA_S5_P2121_R3,2023,7,26,,,,,,,,,,,,,,,,,,"0.025L/ha applied to broadleaf weed control, targeting broadleaf weeds and vol lentils, GS13 (+0.5% uptake = wetting agent)
 *note - spray damage in wheat treatments",kinnabulla,herbicide,2023-07-26,11.0,12.25,0.0,,,,,,,Paradigm,L,0.025,
2991,KINNABULLA_S5_P2121_R3,2023,7,26,,,,,,,,,,,,,,,,,,"0.5L/ha applied to broadleaf weed control, targeting broadleaf weeds and vol lentils, GS13.
 *note - spray damage in wheat treatments",kinnabulla,herbicide,2023-07-26,11.0,4.07,0.0,,,,,,,MCPA LVE,L,0.5,
2992,KINNABULLA_S5_P2121_R3,2023,11,17,,,,,,,,,,,,,,,,,,"3L/ha applied to desiccate for late season weed control, bring all crop types in together for harvest (+0.16% BS1000 = wetting agent)",kinnabulla,herbicide,2023-11-17,11.0,45.0,0.0,,,,,,,Diquat,L,3.0,
2993,KINNABULLA_S5_P2121_R3,2023,12,9,barley,,,,,,,,,,,,,,,,,,kinnabulla,termination,2023-12-09,80.0,0.0,1208.0919999999999,success,sale,4054.0,,,stubble,,,,
2994,KINNABULLA_S5_P2121_R3,2023,12,14,,,,,,,,,,,,,,,,,,0.4L/ha applied overall site knockdown to control summer weeds (+2% Liase =  liquid adjuvant),kinnabulla,herbicide,2023-12-14,11.0,3.38,0.0,,,,,,,Ester,L,0.4,
2995,KINNABULLA_S5_P2121_R3,2023,12,14,,,,,,,,,,,,,,,,,,2.5L/ha applied overall site knockdown to control summer weeds,kinnabulla,herbicide,2023-12-14,11.0,11.25,0.0,,,,,,,Glyphosate,L,2.5,
2996,KINNABULLA_S5_P2121_R3,2024,1,18,,,,,,,,,,,,,,,,,,"2.5L/ha applied overall site knockdown to control summer weeds (heliotrope and odd thistle), vol. crop (wheat, barley, canola, radish, lentil)",kinnabulla,herbicide,2024-01-18,11.0,11.25,0.0,,,,,,,Glyphosate,L,2.5,
2997,KINNABULLA_S6_P1234_R1,2023,5,3,,,,,,,,,,,,,,,,,,0.8L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,12.0,0.0,,,,,,,Terbyne xtreme,L,0.8,
2998,KINNABULLA_S6_P1234_R1,2023,5,3,,,,,,,,,,,,,,,,,,1.1L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,27.500000000000004,0.0,,,,,,,Ultro,L,1.1,
2999,KINNABULLA_S6_P1234_R1,2023,5,23,,,,,,,,,,,,,,,,,,1.5L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,12.0,0.0,,,,,,,Trifluralin,L,1.5,
3000,KINNABULLA_S6_P1234_R1,2023,5,23,,,,,,,,,,,,,,,,,,2L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,34.0,0.0,,,,,,,Avadex,L,2.0,
3001,KINNABULLA_S6_P1234_R1,2023,5,23,,,,,,,,,,,,,,,,,,3L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,13.5,0.0,,,,,,,Glyphosate 450,L,3.0,
3002,KINNABULLA_S6_P1234_R1,2023,5,23,,,,,,,,,,,,,,,,,,"60kg/ha applied at sowing (W, B, L)",kinnabulla,fertiliser,2023-05-23,8.5,38.4,0.0,,,,,,,Granulock SZ,kg,60.0,
3003,KINNABULLA_S6_P1234_R1,2023,5,23,lentil,,,gia thunder,,,True,,,sale,120.0,,,30.0,,,On-time,,kinnabulla,sowing,2023-05-23,50.0,0.0,0.0,,,,,,,,,,
3004,KINNABULLA_S6_P1234_R1,2023,7,10,,,,,,,,,,,,,,,,,,"0.12L/ha applied to all crop types to control the movement of pests back into pulse crops, could also more intro cereal crops and cause damage, 1-4 node. lucerne flea targeting vetch and lentil.",kinnabulla,pesticide,2023-07-10,11.0,4.32,0.0,,,,,,,Le-mat,L,0.12,insects
3005,KINNABULLA_S6_P1234_R1,2023,7,26,,,,,,,,,,,,,,,,,,"0.18L/ha applied to grass weed control, targeting brome grass & ryegrass, 2-4 node (+2% Liase = liquid adjuvant) (+0.5% Uptake = wetting agent)",kinnabulla,herbicide,2023-07-26,11.0,24.3,0.0,,,,,,,Factor,L,0.18,
3006,KINNABULLA_S6_P1234_R1,2023,7,26,,,,,,,,,,,,,,,,,,"grass weed control, targeting brome grass & ryegrass, 2-4 node",kinnabulla,herbicide,2023-07-26,11.0,3.3,0.0,,,,,,,Haloxyfop,L,0.075,
3007,KINNABULLA_S6_P1234_R1,2023,7,26,,,,,,,,,,,,,,,,,,"grass weed control, targeting brome grass & ryegrass, 2-4 node",kinnabulla,herbicide,2023-07-26,11.0,10.25,0.0,,,,,,,Clethodim 360,L,0.5,
3008,KINNABULLA_S6_P1234_R1,2023,8,2,,,,,,,,,,,,,,,,,,0.5L/ha applied to lentils and vetch (canopy closure) - botrytis and ascochyta,kinnabulla,fungicide,2023-08-02,11.0,27.25,0.0,,,,,,,Aviator Xpro,L,0.5,
3009,KINNABULLA_S6_P1234_R1,2023,10,9,,,,,,,,,,,,,,,,,,0.3L/ha applied in pulses to control grubs - podding,kinnabulla,pesticide,2023-10-09,11.0,2.952,0.0,,,,,,,Sumi-alpha flex,L,0.3,faw
3010,KINNABULLA_S6_P1234_R1,2023,11,17,,,,,,,,,,,,,,,,,,"3L/ha applied to desiccate for late season weed control, bring all crop types in together for harvest (+0.16% BS1000 = wetting agent)",kinnabulla,herbicide,2023-11-17,11.0,45.0,0.0,,,,,,,Diquat,L,3.0,
3011,KINNABULLA_S6_P1234_R1,2023,12,7,lentil,,,,,,,,,,,,,,,,,,kinnabulla,termination,2023-12-07,80.0,0.0,760.5,success,sale,1170.0,,,stubble,,,,
3012,KINNABULLA_S6_P1234_R1,2023,12,14,,,,,,,,,,,,,,,,,,0.4L/ha applied overall site knockdown to control summer weeds (+2% Liase =  liquid adjuvant),kinnabulla,herbicide,2023-12-14,11.0,3.38,0.0,,,,,,,Ester,L,0.4,
3013,KINNABULLA_S6_P1234_R1,2023,12,14,,,,,,,,,,,,,,,,,,2.5L/ha applied overall site knockdown to control summer weeds,kinnabulla,herbicide,2023-12-14,11.0,11.25,0.0,,,,,,,Glyphosate,L,2.5,
3014,KINNABULLA_S6_P1234_R1,2024,1,18,,,,,,,,,,,,,,,,,,"2.5L/ha applied overall site knockdown to control summer weeds (heliotrope and odd thistle), vol. crop (wheat, barley, canola, radish, lentil)",kinnabulla,herbicide,2024-01-18,11.0,11.25,0.0,,,,,,,Glyphosate,L,2.5,
3015,KINNABULLA_S6_P1234_R2,2023,5,3,,,,,,,,,,,,,,,,,,0.8L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,12.0,0.0,,,,,,,Terbyne xtreme,L,0.8,
3016,KINNABULLA_S6_P1234_R2,2023,5,3,,,,,,,,,,,,,,,,,,1.1L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,27.500000000000004,0.0,,,,,,,Ultro,L,1.1,
3017,KINNABULLA_S6_P1234_R2,2023,5,23,,,,,,,,,,,,,,,,,,1.5L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,12.0,0.0,,,,,,,Trifluralin,L,1.5,
3018,KINNABULLA_S6_P1234_R2,2023,5,23,,,,,,,,,,,,,,,,,,2L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,34.0,0.0,,,,,,,Avadex,L,2.0,
3019,KINNABULLA_S6_P1234_R2,2023,5,23,,,,,,,,,,,,,,,,,,3L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,13.5,0.0,,,,,,,Glyphosate 450,L,3.0,
3020,KINNABULLA_S6_P1234_R2,2023,5,23,,,,,,,,,,,,,,,,,,"60kg/ha applied at sowing (W, B, L)",kinnabulla,fertiliser,2023-05-23,8.5,38.4,0.0,,,,,,,Granulock SZ,kg,60.0,
3021,KINNABULLA_S6_P1234_R2,2023,5,23,lentil,,,gia thunder,,,True,,,sale,120.0,,,30.0,,,On-time,,kinnabulla,sowing,2023-05-23,50.0,0.0,0.0,,,,,,,,,,
3022,KINNABULLA_S6_P1234_R2,2023,7,10,,,,,,,,,,,,,,,,,,"0.12L/ha applied to all crop types to control the movement of pests back into pulse crops, could also more intro cereal crops and cause damage, 1-4 node. lucerne flea targeting vetch and lentil.",kinnabulla,pesticide,2023-07-10,11.0,4.32,0.0,,,,,,,Le-mat,L,0.12,insects
3023,KINNABULLA_S6_P1234_R2,2023,7,26,,,,,,,,,,,,,,,,,,"0.18L/ha applied to grass weed control, targeting brome grass & ryegrass, 2-4 node (+2% Liase = liquid adjuvant) (+0.5% Uptake = wetting agent)",kinnabulla,herbicide,2023-07-26,11.0,24.3,0.0,,,,,,,Factor,L,0.18,
3024,KINNABULLA_S6_P1234_R2,2023,7,26,,,,,,,,,,,,,,,,,,"grass weed control, targeting brome grass & ryegrass, 2-4 node",kinnabulla,herbicide,2023-07-26,11.0,3.3,0.0,,,,,,,Haloxyfop,L,0.075,
3025,KINNABULLA_S6_P1234_R2,2023,7,26,,,,,,,,,,,,,,,,,,"grass weed control, targeting brome grass & ryegrass, 2-4 node",kinnabulla,herbicide,2023-07-26,11.0,10.25,0.0,,,,,,,Clethodim 360,L,0.5,
3026,KINNABULLA_S6_P1234_R2,2023,8,2,,,,,,,,,,,,,,,,,,0.5L/ha applied to lentils and vetch (canopy closure) - botrytis and ascochyta,kinnabulla,fungicide,2023-08-02,11.0,27.25,0.0,,,,,,,Aviator Xpro,L,0.5,
3027,KINNABULLA_S6_P1234_R2,2023,10,9,,,,,,,,,,,,,,,,,,0.3L/ha applied in pulses to control grubs - podding,kinnabulla,pesticide,2023-10-09,11.0,2.952,0.0,,,,,,,Sumi-alpha flex,L,0.3,faw
3028,KINNABULLA_S6_P1234_R2,2023,11,17,,,,,,,,,,,,,,,,,,"3L/ha applied to desiccate for late season weed control, bring all crop types in together for harvest (+0.16% BS1000 = wetting agent)",kinnabulla,herbicide,2023-11-17,11.0,45.0,0.0,,,,,,,Diquat,L,3.0,
3029,KINNABULLA_S6_P1234_R2,2023,12,7,lentil,,,,,,,,,,,,,,,,,,kinnabulla,termination,2023-12-07,80.0,0.0,950.3000000000001,success,sale,1462.0,,,stubble,,,,
3030,KINNABULLA_S6_P1234_R2,2023,12,14,,,,,,,,,,,,,,,,,,0.4L/ha applied overall site knockdown to control summer weeds (+2% Liase =  liquid adjuvant),kinnabulla,herbicide,2023-12-14,11.0,3.38,0.0,,,,,,,Ester,L,0.4,
3031,KINNABULLA_S6_P1234_R2,2023,12,14,,,,,,,,,,,,,,,,,,2.5L/ha applied overall site knockdown to control summer weeds,kinnabulla,herbicide,2023-12-14,11.0,11.25,0.0,,,,,,,Glyphosate,L,2.5,
3032,KINNABULLA_S6_P1234_R2,2024,1,18,,,,,,,,,,,,,,,,,,"2.5L/ha applied overall site knockdown to control summer weeds (heliotrope and odd thistle), vol. crop (wheat, barley, canola, radish, lentil)",kinnabulla,herbicide,2024-01-18,11.0,11.25,0.0,,,,,,,Glyphosate,L,2.5,
3033,KINNABULLA_S6_P1234_R3,2023,5,3,,,,,,,,,,,,,,,,,,0.8L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,12.0,0.0,,,,,,,Terbyne xtreme,L,0.8,
3034,KINNABULLA_S6_P1234_R3,2023,5,3,,,,,,,,,,,,,,,,,,1.1L/ha applied at sowing,kinnabulla,herbicide,2023-05-03,11.0,27.500000000000004,0.0,,,,,,,Ultro,L,1.1,
3035,KINNABULLA_S6_P1234_R3,2023,5,23,,,,,,,,,,,,,,,,,,1.5L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,12.0,0.0,,,,,,,Trifluralin,L,1.5,
3036,KINNABULLA_S6_P1234_R3,2023,5,23,,,,,,,,,,,,,,,,,,2L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,34.0,0.0,,,,,,,Avadex,L,2.0,
3037,KINNABULLA_S6_P1234_R3,2023,5,23,,,,,,,,,,,,,,,,,,3L/ha applied at sowing,kinnabulla,herbicide,2023-05-23,11.0,13.5,0.0,,,,,,,Glyphosate 450,L,3.0,
3038,KINNABULLA_S6_P1234_R3,2023,5,23,,,,,,,,,,,,,,,,,,"60kg/ha applied at sowing (W, B, L)",kinnabulla,fertiliser,2023-05-23,8.5,38.4,0.0,,,,,,,Granulock SZ,kg,60.0,
3039,KINNABULLA_S6_P1234_R3,2023,5,23,lentil,,,gia thunder,,,True,,,sale,120.0,,,30.0,,,On-time,,kinnabulla,sowing,2023-05-23,50.0,0.0,0.0,,,,,,,,,,
3040,KINNABULLA_S6_P1234_R3,2023,7,10,,,,,,,,,,,,,,,,,,"0.12L/ha applied to all crop types to control the movement of pests back into pulse crops, could also more intro cereal crops and cause damage, 1-4 node. lucerne flea targeting vetch and lentil.",kinnabulla,pesticide,2023-07-10,11.0,4.32,0.0,,,,,,,Le-mat,L,0.12,insects
3041,KINNABULLA_S6_P1234_R3,2023,7,26,,,,,,,,,,,,,,,,,,"0.18L/ha applied to grass weed control, targeting brome grass & ryegrass, 2-4 node (+2% Liase = liquid adjuvant) (+0.5% Uptake = wetting agent)",kinnabulla,herbicide,2023-07-26,11.0,24.3,0.0,,,,,,,Factor,L,0.18,
3042,KINNABULLA_S6_P1234_R3,2023,7,26,,,,,,,,,,,,,,,,,,"grass weed control, targeting brome grass & ryegrass, 2-4 node",kinnabulla,herbicide,2023-07-26,11.0,3.3,0.0,,,,,,,Haloxyfop,L,0.075,
3043,KINNABULLA_S6_P1234_R3,2023,7,26,,,,,,,,,,,,,,,,,,"grass weed control, targeting brome grass & ryegrass, 2-4 node",kinnabulla,herbicide,2023-07-26,11.0,10.25,0.0,,,,,,,Clethodim 360,L,0.5,
3044,KINNABULLA_S6_P1234_R3,2023,8,2,,,,,,,,,,,,,,,,,,0.5L/ha applied to lentils and vetch (canopy closure) - botrytis and ascochyta,kinnabulla,fungicide,2023-08-02,11.0,27.25,0.0,,,,,,,Aviator Xpro,L,0.5,
3045,KINNABULLA_S6_P1234_R3,2023,10,9,,,,,,,,,,,,,,,,,,0.3L/ha applied in pulses to control grubs - podding,kinnabulla,pesticide,2023-10-09,11.0,2.952,0.0,,,,,,,Sumi-alpha flex,L,0.3,faw
3046,KINNABULLA_S6_P1234_R3,2023,11,17,,,,,,,,,,,,,,,,,,"3L/ha applied to desiccate for late season weed control, bring all crop types in together for harvest (+0.16% BS1000 = wetting agent)",kinnabulla,herbicide,2023-11-17,11.0,45.0,0.0,,,,,,,Diquat,L,3.0,
3047,KINNABULLA_S6_P1234_R3,2023,12,7,lentil,,,,,,,,,,,,,,,,,,kinnabulla,termination,2023-12-07,80.0,0.0,1007.5,success,sale,1550.0,,,stubble,,,,
3048,KINNABULLA_S6_P1234_R3,2023,12,14,,,,,,,,,,,,,,,,,,0.4L/ha applied overall site knockdown to control summer weeds (+2% Liase =  liquid adjuvant),kinnabulla,herbicide,2023-12-14,11.0,3.38,0.0,,,,,,,Ester,L,0.4,
3049,KINNABULLA_S6_P1234_R3,2023,12,14,,,,,,,,,,,,,,,,,,2.5L/ha applied overall site knockdown to control summer weeds,kinnabulla,herbicide,2023-12-14,11.0,11.25,0.0,,,,,,,Glyphosate,L,2.5,
