,plotID,year,month,day,crop1Name,crop2Name,crop3Name,crop1Variety,crop2Variety,crop3Variety,seedTreatment1Bool,seedTreatment2Bool,seedTreatment3Bool,sowingReason,crop1SowingDensity,crop2SowingDensity,crop3SowingDensity,crop1SowingDepth,crop2SowingDepth,crop3SowingDepth,sowingTimelinessDescription,comments,site,activity_type,date,costs_activity_dollars,costs_product_applied_dollars,revenue_crops_dollars,SITE,harvestOutcome,harvestReason,crop1Yield,crop2Yield,crop3Yield,terminationState,name,unitsAppliedKgOrLitres,appliedAmount,targetPest
6576,MANANG_S1.1_P2312_R2,2023,4,29,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-04-29,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6577,MANANG_S1.1_P2312_R2,2023,5,17,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-05-17,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6578,MANANG_S1.1_P2312_R2,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,6.4,0.0,,,,,,,,Trifluralin,L,0.8,
6579,MANANG_S1.1_P2312_R2,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,13.5,0.0,,,,,,,,Glyphosate 450,L,3.0,
6580,MANANG_S1.1_P2312_R2,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,51.0,0.0,,,,,,,,Avadex,L,3.0,
6581,MANANG_S1.1_P2312_R2,2023,5,17,,,,,,,,,,,,,,,,,,at sowing (+ Flutriafol (400ml/100kg)),manang,fertiliser,2023-05-17,8.5,38.4,0.0,,,,,,,,Granulock SZ Blend,kg,60.0,
6582,MANANG_S1.1_P2312_R2,2023,5,17,wheat,,,scepter,,,True,,,sale,130.0,,,30.0,,,On-time,,manang,sowing,2023-05-17,50.0,0.0,0.0,,,,,,,,,,,
6583,MANANG_S1.1_P2312_R2,2023,6,27,,,,,,,,,,,,,,,,,,top dressing (wheat StPr),manang,fertiliser,2023-06-27,8.5,49.0,0.0,,,,,,,,Urea,kg,98.0,
6584,MANANG_S1.1_P2312_R2,2023,8,1,,,,,,,,,,,,,,,,,,"broadlef weed control, GS13",manang,herbicide,2023-08-01,11.0,4.07,0.0,,,,,,,,MCPA LVE,L,0.5,
6585,MANANG_S1.1_P2312_R2,2023,8,1,,,,,,,,,,,,,,,,,,"broadlef weed control, GS13",manang,herbicide,2023-08-01,11.0,12.25,0.0,,,,,,,,Paradigm,kg,0.025,
6586,MANANG_S1.1_P2312_R2,2023,10,6,,,,,,,,,,,,,,,,,,"desiccate for late season weed control, bring all crop types in together for harvest",manang,herbicide,2023-10-06,11.0,45.0,0.0,,,,,,,,Diquat,L,3.0,
6587,MANANG_S1.1_P2312_R2,2023,10,11,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-10-11,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6588,MANANG_S1.1_P2312_R2,2023,10,14,,,,,,,,,,,,,,,,,,overall site knockdown to control summer weeds,manang,herbicide,2023-10-14,11.0,2.95,0.0,,,,,,,,Amine,L,0.5,
6589,MANANG_S1.1_P2312_R2,2023,10,14,,,,,,,,,,,,,,,,,,overall site knockdown to control summer weeds,manang,herbicide,2023-10-14,11.0,11.25,0.0,,,,,,,,Glyphosate,L,2.5,
6590,MANANG_S1.1_P2312_R2,2023,12,5,wheat,,,,,,,,,,,,,,,,,,manang,termination,2023-12-05,80.0,0.0,1110.45,,success,sale,3365.0,,,stubble,,,,
6591,MANANG_S1.1_P2312_R3,2023,4,29,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-04-29,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6592,MANANG_S1.1_P2312_R3,2023,5,17,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-05-17,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6593,MANANG_S1.1_P2312_R3,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,6.4,0.0,,,,,,,,Trifluralin,L,0.8,
6594,MANANG_S1.1_P2312_R3,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,13.5,0.0,,,,,,,,Glyphosate 450,L,3.0,
6595,MANANG_S1.1_P2312_R3,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,51.0,0.0,,,,,,,,Avadex,L,3.0,
6596,MANANG_S1.1_P2312_R3,2023,5,17,,,,,,,,,,,,,,,,,,at sowing (+ Flutriafol (400ml/100kg)),manang,fertiliser,2023-05-17,8.5,38.4,0.0,,,,,,,,Granulock SZ Blend,kg,60.0,
6597,MANANG_S1.1_P2312_R3,2023,5,17,wheat,,,scepter,,,True,,,sale,130.0,,,30.0,,,On-time,,manang,sowing,2023-05-17,50.0,0.0,0.0,,,,,,,,,,,
6598,MANANG_S1.1_P2312_R3,2023,6,27,,,,,,,,,,,,,,,,,,top dressing (wheat StPr),manang,fertiliser,2023-06-27,8.5,49.0,0.0,,,,,,,,Urea,kg,98.0,
6599,MANANG_S1.1_P2312_R3,2023,8,1,,,,,,,,,,,,,,,,,,"broadlef weed control, GS13",manang,herbicide,2023-08-01,11.0,4.07,0.0,,,,,,,,MCPA LVE,L,0.5,
6600,MANANG_S1.1_P2312_R3,2023,8,1,,,,,,,,,,,,,,,,,,"broadlef weed control, GS13",manang,herbicide,2023-08-01,11.0,12.25,0.0,,,,,,,,Paradigm,kg,0.025,
6601,MANANG_S1.1_P2312_R3,2023,10,6,,,,,,,,,,,,,,,,,,"desiccate for late season weed control, bring all crop types in together for harvest",manang,herbicide,2023-10-06,11.0,45.0,0.0,,,,,,,,Diquat,L,3.0,
6602,MANANG_S1.1_P2312_R3,2023,10,11,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-10-11,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6603,MANANG_S1.1_P2312_R3,2023,10,14,,,,,,,,,,,,,,,,,,overall site knockdown to control summer weeds,manang,herbicide,2023-10-14,11.0,2.95,0.0,,,,,,,,Amine,L,0.5,
6604,MANANG_S1.1_P2312_R3,2023,10,14,,,,,,,,,,,,,,,,,,overall site knockdown to control summer weeds,manang,herbicide,2023-10-14,11.0,11.25,0.0,,,,,,,,Glyphosate,L,2.5,
6605,MANANG_S1.1_P2312_R3,2023,12,5,wheat,,,,,,,,,,,,,,,,,,manang,termination,2023-12-05,80.0,0.0,1099.23,,success,sale,3331.0,,,stubble,,,,
6606,MANANG_S1.1_P3123_R1,2023,4,29,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-04-29,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6607,MANANG_S1.1_P3123_R1,2023,5,17,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-05-17,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6608,MANANG_S1.1_P3123_R1,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,6.4,0.0,,,,,,,,Trifluralin,L,0.8,
6609,MANANG_S1.1_P3123_R1,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,13.5,0.0,,,,,,,,Glyphosate 450,L,3.0,
6610,MANANG_S1.1_P3123_R1,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,51.0,0.0,,,,,,,,Avadex,L,3.0,
6611,MANANG_S1.1_P3123_R1,2023,5,17,,,,,,,,,,,,,,,,,,at sowing (+ Flutriafol (400ml/100kg)),manang,fertiliser,2023-05-17,8.5,38.4,0.0,,,,,,,,Granulock SZ Blend,kg,60.0,
6612,MANANG_S1.1_P3123_R1,2023,5,17,wheat,,,scepter,,,True,,,sale,130.0,,,30.0,,,On-time,,manang,sowing,2023-05-17,50.0,0.0,0.0,,,,,,,,,,,
6613,MANANG_S1.1_P3123_R1,2023,6,27,,,,,,,,,,,,,,,,,,top dressing (wheat StPr),manang,fertiliser,2023-06-27,8.5,49.0,0.0,,,,,,,,Urea,kg,98.0,
6614,MANANG_S1.1_P3123_R1,2023,8,1,,,,,,,,,,,,,,,,,,"broadlef weed control, GS13",manang,herbicide,2023-08-01,11.0,4.07,0.0,,,,,,,,MCPA LVE,L,0.5,
6615,MANANG_S1.1_P3123_R1,2023,8,1,,,,,,,,,,,,,,,,,,"broadlef weed control, GS13",manang,herbicide,2023-08-01,11.0,12.25,0.0,,,,,,,,Paradigm,kg,0.025,
6616,MANANG_S1.1_P3123_R1,2023,10,6,,,,,,,,,,,,,,,,,,"desiccate for late season weed control, bring all crop types in together for harvest",manang,herbicide,2023-10-06,11.0,45.0,0.0,,,,,,,,Diquat,L,3.0,
6617,MANANG_S1.1_P3123_R1,2023,10,11,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-10-11,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6618,MANANG_S1.1_P3123_R1,2023,10,14,,,,,,,,,,,,,,,,,,overall site knockdown to control summer weeds,manang,herbicide,2023-10-14,11.0,2.95,0.0,,,,,,,,Amine,L,0.5,
6619,MANANG_S1.1_P3123_R1,2023,10,14,,,,,,,,,,,,,,,,,,overall site knockdown to control summer weeds,manang,herbicide,2023-10-14,11.0,11.25,0.0,,,,,,,,Glyphosate,L,2.5,
6620,MANANG_S1.1_P3123_R1,2023,12,5,wheat,,,,,,,,,,,,,,,,,,manang,termination,2023-12-05,80.0,0.0,1201.2,,success,sale,3640.0,,,stubble,,,,
6621,MANANG_S1.1_P3123_R2,2023,4,29,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-04-29,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6622,MANANG_S1.1_P3123_R2,2023,5,17,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-05-17,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6623,MANANG_S1.1_P3123_R2,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,6.4,0.0,,,,,,,,Trifluralin,L,0.8,
6624,MANANG_S1.1_P3123_R2,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,13.5,0.0,,,,,,,,Glyphosate 450,L,3.0,
6625,MANANG_S1.1_P3123_R2,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,51.0,0.0,,,,,,,,Avadex,L,3.0,
6626,MANANG_S1.1_P3123_R2,2023,5,17,,,,,,,,,,,,,,,,,,at sowing (+ Flutriafol (400ml/100kg)),manang,fertiliser,2023-05-17,8.5,38.4,0.0,,,,,,,,Granulock SZ Blend,kg,60.0,
6627,MANANG_S1.1_P3123_R2,2023,5,17,wheat,,,scepter,,,True,,,sale,130.0,,,30.0,,,On-time,,manang,sowing,2023-05-17,50.0,0.0,0.0,,,,,,,,,,,
6628,MANANG_S1.1_P3123_R2,2023,6,27,,,,,,,,,,,,,,,,,,top dressing (wheat StPr),manang,fertiliser,2023-06-27,8.5,49.0,0.0,,,,,,,,Urea,kg,98.0,
6629,MANANG_S1.1_P3123_R2,2023,8,1,,,,,,,,,,,,,,,,,,"broadlef weed control, GS13",manang,herbicide,2023-08-01,11.0,4.07,0.0,,,,,,,,MCPA LVE,L,0.5,
6630,MANANG_S1.1_P3123_R2,2023,8,1,,,,,,,,,,,,,,,,,,"broadlef weed control, GS13",manang,herbicide,2023-08-01,11.0,12.25,0.0,,,,,,,,Paradigm,kg,0.025,
6631,MANANG_S1.1_P3123_R2,2023,10,6,,,,,,,,,,,,,,,,,,"desiccate for late season weed control, bring all crop types in together for harvest",manang,herbicide,2023-10-06,11.0,45.0,0.0,,,,,,,,Diquat,L,3.0,
6632,MANANG_S1.1_P3123_R2,2023,10,11,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-10-11,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6633,MANANG_S1.1_P3123_R2,2023,10,14,,,,,,,,,,,,,,,,,,overall site knockdown to control summer weeds,manang,herbicide,2023-10-14,11.0,2.95,0.0,,,,,,,,Amine,L,0.5,
6634,MANANG_S1.1_P3123_R2,2023,10,14,,,,,,,,,,,,,,,,,,overall site knockdown to control summer weeds,manang,herbicide,2023-10-14,11.0,11.25,0.0,,,,,,,,Glyphosate,L,2.5,
6635,MANANG_S1.1_P3123_R2,2023,12,5,wheat,,,,,,,,,,,,,,,,,,manang,termination,2023-12-05,80.0,0.0,1248.06,,success,sale,3782.0,,,stubble,,,,
6636,MANANG_S1.1_P3123_R3,2023,4,29,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-04-29,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6637,MANANG_S1.1_P3123_R3,2023,5,17,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-05-17,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6638,MANANG_S1.1_P3123_R3,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,6.4,0.0,,,,,,,,Trifluralin,L,0.8,
6639,MANANG_S1.1_P3123_R3,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,13.5,0.0,,,,,,,,Glyphosate 450,L,3.0,
6640,MANANG_S1.1_P3123_R3,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,51.0,0.0,,,,,,,,Avadex,L,3.0,
6641,MANANG_S1.1_P3123_R3,2023,5,17,,,,,,,,,,,,,,,,,,at sowing (+ Flutriafol (400ml/100kg)),manang,fertiliser,2023-05-17,8.5,38.4,0.0,,,,,,,,Granulock SZ Blend,kg,60.0,
6642,MANANG_S1.1_P3123_R3,2023,5,17,wheat,,,scepter,,,True,,,sale,130.0,,,30.0,,,On-time,,manang,sowing,2023-05-17,50.0,0.0,0.0,,,,,,,,,,,
6643,MANANG_S1.1_P3123_R3,2023,6,27,,,,,,,,,,,,,,,,,,top dressing (wheat StPr),manang,fertiliser,2023-06-27,8.5,49.0,0.0,,,,,,,,Urea,kg,98.0,
6644,MANANG_S1.1_P3123_R3,2023,8,1,,,,,,,,,,,,,,,,,,"broadlef weed control, GS13",manang,herbicide,2023-08-01,11.0,4.07,0.0,,,,,,,,MCPA LVE,L,0.5,
6645,MANANG_S1.1_P3123_R3,2023,8,1,,,,,,,,,,,,,,,,,,"broadlef weed control, GS13",manang,herbicide,2023-08-01,11.0,12.25,0.0,,,,,,,,Paradigm,kg,0.025,
6646,MANANG_S1.1_P3123_R3,2023,10,6,,,,,,,,,,,,,,,,,,"desiccate for late season weed control, bring all crop types in together for harvest",manang,herbicide,2023-10-06,11.0,45.0,0.0,,,,,,,,Diquat,L,3.0,
6647,MANANG_S1.1_P3123_R3,2023,10,11,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-10-11,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6648,MANANG_S1.1_P3123_R3,2023,10,14,,,,,,,,,,,,,,,,,,overall site knockdown to control summer weeds,manang,herbicide,2023-10-14,11.0,2.95,0.0,,,,,,,,Amine,L,0.5,
6649,MANANG_S1.1_P3123_R3,2023,10,14,,,,,,,,,,,,,,,,,,overall site knockdown to control summer weeds,manang,herbicide,2023-10-14,11.0,11.25,0.0,,,,,,,,Glyphosate,L,2.5,
6650,MANANG_S1.1_P3123_R3,2023,12,5,wheat,,,,,,,,,,,,,,,,,,manang,termination,2023-12-05,80.0,0.0,839.85,,success,sale,2545.0,,,stubble,,,,
6651,MANANG_S1.2_P1231_R1,2023,4,29,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-04-29,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6652,MANANG_S1.2_P1231_R1,2023,5,17,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-05-17,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6653,MANANG_S1.2_P1231_R1,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,6.4,0.0,,,,,,,,Trifluralin,L,0.8,
6654,MANANG_S1.2_P1231_R1,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,12.0,0.0,,,,,,,,Terbyne extreme,kg,0.8,
6655,MANANG_S1.2_P1231_R1,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,13.5,0.0,,,,,,,,Glyphosate 450,L,3.0,
6656,MANANG_S1.2_P1231_R1,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,27.500000000000004,0.0,,,,,,,,Ultro,kg,1.1,
6657,MANANG_S1.2_P1231_R1,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,27.500000000000004,0.0,,,,,,,,Ultro,kg,1.1,
6658,MANANG_S1.2_P1231_R1,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,51.0,0.0,,,,,,,,Avadex,L,3.0,
6659,MANANG_S1.2_P1231_R1,2023,5,17,,,,,,,,,,,,,,,,,,at sowing (+ Flutriafol (400ml/100kg)),manang,fertiliser,2023-05-17,8.5,38.4,0.0,,,,,,,,Granulock SZ Blend,kg,60.0,
6660,MANANG_S1.2_P1231_R1,2023,5,17,lentil,,,gia thunder,,,True,,,sale,120.0,,,30.0,,,On-time,,manang,sowing,2023-05-17,50.0,0.0,0.0,,,,,,,,,,,
6661,MANANG_S1.2_P1231_R1,2023,8,1,,,,,,,,,,,,,,,,,,"grass weed control, 2-4 node",manang,herbicide,2023-08-01,11.0,3.3,0.0,,,,,,,,Haloxyfop,L,0.075,
6662,MANANG_S1.2_P1231_R1,2023,8,1,,,,,,,,,,,,,,,,,,"grass weed control, 2-4 node",manang,herbicide,2023-08-01,11.0,24.3,0.0,,,,,,,,Factor,kg,0.18,
6663,MANANG_S1.2_P1231_R1,2023,8,10,,,,,,,,,,,,,,,,,,"botrytis and ascochyta in lentils and vetch, canopy closure",manang,fungicide,2023-08-10,11.0,27.25,0.0,,,,,,,,Aviator Xpro,L,0.5,
6664,MANANG_S1.2_P1231_R1,2023,9,26,,,,,,,,,,,,,,,,,,"to control grubs in pulses, podding",manang,pesticide,2023-09-26,11.0,3.2472000000000003,0.0,,,,,,,,Sumi-alpha flex,L,0.33,faw
6665,MANANG_S1.2_P1231_R1,2023,10,6,,,,,,,,,,,,,,,,,,"desiccate for late season weed control, bring all crop types in together for harvest",manang,herbicide,2023-10-06,11.0,45.0,0.0,,,,,,,,Diquat,L,3.0,
6666,MANANG_S1.2_P1231_R1,2023,10,11,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-10-11,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6667,MANANG_S1.2_P1231_R1,2023,10,14,,,,,,,,,,,,,,,,,,overall site knockdown to control summer weeds,manang,herbicide,2023-10-14,11.0,2.95,0.0,,,,,,,,Amine,L,0.5,
6668,MANANG_S1.2_P1231_R1,2023,10,14,,,,,,,,,,,,,,,,,,overall site knockdown to control summer weeds,manang,herbicide,2023-10-14,11.0,11.25,0.0,,,,,,,,Glyphosate,L,2.5,
6669,MANANG_S1.2_P1231_R1,2023,12,5,lentil,,,,,,,,,,,,,,,,,,manang,termination,2023-12-05,80.0,0.0,498.55,,success,sale,767.0,,,stubble,,,,
6670,MANANG_S1.2_P1231_R2,2023,4,29,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-04-29,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6671,MANANG_S1.2_P1231_R2,2023,5,17,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-05-17,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6672,MANANG_S1.2_P1231_R2,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,6.4,0.0,,,,,,,,Trifluralin,L,0.8,
6673,MANANG_S1.2_P1231_R2,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,12.0,0.0,,,,,,,,Terbyne extreme,kg,0.8,
6674,MANANG_S1.2_P1231_R2,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,13.5,0.0,,,,,,,,Glyphosate 450,L,3.0,
6675,MANANG_S1.2_P1231_R2,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,27.500000000000004,0.0,,,,,,,,Ultro,kg,1.1,
6676,MANANG_S1.2_P1231_R2,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,51.0,0.0,,,,,,,,Avadex,L,3.0,
6677,MANANG_S1.2_P1231_R2,2023,5,17,,,,,,,,,,,,,,,,,,at sowing (+ Flutriafol (400ml/100kg)),manang,fertiliser,2023-05-17,8.5,38.4,0.0,,,,,,,,Granulock SZ Blend,kg,60.0,
6678,MANANG_S1.2_P1231_R2,2023,5,17,lentil,,,gia thunder,,,True,,,sale,120.0,,,30.0,,,On-time,,manang,sowing,2023-05-17,50.0,0.0,0.0,,,,,,,,,,,
6679,MANANG_S1.2_P1231_R2,2023,8,1,,,,,,,,,,,,,,,,,,"grass weed control, 2-4 node",manang,herbicide,2023-08-01,11.0,3.3,0.0,,,,,,,,Haloxyfop,L,0.075,
6680,MANANG_S1.2_P1231_R2,2023,8,1,,,,,,,,,,,,,,,,,,"grass weed control, 2-4 node",manang,herbicide,2023-08-01,11.0,10.25,0.0,,,,,,,,Clethodim 360,L,0.5,
6681,MANANG_S1.2_P1231_R2,2023,8,1,,,,,,,,,,,,,,,,,,"grass weed control, 2-4 node",manang,herbicide,2023-08-01,11.0,24.3,0.0,,,,,,,,Factor,kg,0.18,
6682,MANANG_S1.2_P1231_R2,2023,8,10,,,,,,,,,,,,,,,,,,"botrytis and ascochyta in lentils and vetch, canopy closure",manang,fungicide,2023-08-10,11.0,27.25,0.0,,,,,,,,Aviator Xpro,L,0.5,
6683,MANANG_S1.2_P1231_R2,2023,9,26,,,,,,,,,,,,,,,,,,"to control grubs in pulses, podding",manang,pesticide,2023-09-26,11.0,3.2472000000000003,0.0,,,,,,,,Sumi-alpha flex,L,0.33,faw
6684,MANANG_S1.2_P1231_R2,2023,10,6,,,,,,,,,,,,,,,,,,"desiccate for late season weed control, bring all crop types in together for harvest",manang,herbicide,2023-10-06,11.0,45.0,0.0,,,,,,,,Diquat,L,3.0,
6685,MANANG_S1.2_P1231_R2,2023,10,11,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-10-11,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6686,MANANG_S1.2_P1231_R2,2023,10,14,,,,,,,,,,,,,,,,,,overall site knockdown to control summer weeds,manang,herbicide,2023-10-14,11.0,2.95,0.0,,,,,,,,Amine,L,0.5,
6687,MANANG_S1.2_P1231_R2,2023,10,14,,,,,,,,,,,,,,,,,,overall site knockdown to control summer weeds,manang,herbicide,2023-10-14,11.0,11.25,0.0,,,,,,,,Glyphosate,L,2.5,
6688,MANANG_S1.2_P1231_R2,2023,12,5,lentil,,,,,,,,,,,,,,,,,,manang,termination,2023-12-05,80.0,0.0,616.2,,success,sale,948.0,,,stubble,,,,
6689,MANANG_S1.2_P1231_R3,2023,4,29,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-04-29,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6690,MANANG_S1.2_P1231_R3,2023,5,17,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-05-17,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6691,MANANG_S1.2_P1231_R3,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,6.4,0.0,,,,,,,,Trifluralin,L,0.8,
6692,MANANG_S1.2_P1231_R3,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,12.0,0.0,,,,,,,,Terbyne extreme,kg,0.8,
6693,MANANG_S1.2_P1231_R3,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,13.5,0.0,,,,,,,,Glyphosate 450,L,3.0,
6694,MANANG_S1.2_P1231_R3,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,27.500000000000004,0.0,,,,,,,,Ultro,kg,1.1,
6695,MANANG_S1.2_P1231_R3,2023,5,17,,,,,,,,,,,,,,,,,,at sowing,manang,herbicide,2023-05-17,11.0,51.0,0.0,,,,,,,,Avadex,L,3.0,
6696,MANANG_S1.2_P1231_R3,2023,5,17,,,,,,,,,,,,,,,,,,at sowing (+ Flutriafol (400ml/100kg)),manang,fertiliser,2023-05-17,8.5,38.4,0.0,,,,,,,,Granulock SZ Blend,kg,60.0,
6697,MANANG_S1.2_P1231_R3,2023,5,17,lentil,,,gia thunder,,,True,,,sale,120.0,,,30.0,,,On-time,,manang,sowing,2023-05-17,50.0,0.0,0.0,,,,,,,,,,,
6698,MANANG_S1.2_P1231_R3,2023,8,1,,,,,,,,,,,,,,,,,,"grass weed control, 2-4 node",manang,herbicide,2023-08-01,11.0,3.3,0.0,,,,,,,,Haloxyfop,L,0.075,
6699,MANANG_S1.2_P1231_R3,2023,8,1,,,,,,,,,,,,,,,,,,"grass weed control, 2-4 node",manang,herbicide,2023-08-01,11.0,10.25,0.0,,,,,,,,Clethodim 360,L,0.5,
6700,MANANG_S1.2_P1231_R3,2023,8,1,,,,,,,,,,,,,,,,,,"grass weed control, 2-4 node",manang,herbicide,2023-08-01,11.0,24.3,0.0,,,,,,,,Factor,kg,0.18,
6701,MANANG_S1.2_P1231_R3,2023,8,10,,,,,,,,,,,,,,,,,,"botrytis and ascochyta in lentils and vetch, canopy closure",manang,fungicide,2023-08-10,11.0,27.25,0.0,,,,,,,,Aviator Xpro,L,0.5,
6702,MANANG_S1.2_P1231_R3,2023,9,26,,,,,,,,,,,,,,,,,,"to control grubs in pulses, podding",manang,pesticide,2023-09-26,11.0,3.2472000000000003,0.0,,,,,,,,Sumi-alpha flex,L,0.33,faw
6703,MANANG_S1.2_P1231_R3,2023,10,6,,,,,,,,,,,,,,,,,,"desiccate for late season weed control, bring all crop types in together for harvest",manang,herbicide,2023-10-06,11.0,45.0,0.0,,,,,,,,Diquat,L,3.0,
6704,MANANG_S1.2_P1231_R3,2023,10,11,,,,,,,,,,,,,,,,,,MouseOff zinc phosphide bait,manang,pesticide,2023-10-11,11.0,75.0,0.0,,,,,,,,MouseOff,kg,1.0,mice
6705,MANANG_S1.2_P1231_R3,2023,10,14,,,,,,,,,,,,,,,,,,overall site knockdown to control summer weeds,manang,herbicide,2023-10-14,11.0,2.95,0.0,,,,,,,,Amine,L,0.5,
